,ACWV,AGG,DBC,EMB,EMGF,GLD,HYG,IMTM,IQLT,IVLU,MTUM,QUAL,SCHH,SIZE,SPTL,TIP,USMV,VLUE,SHV,,Sum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216120878
12/27/2017,0.072885798,0.142648728,0.049234279,0.065212998,0.055092549,0,0.076127226,0.024557764,0.02668495,0.027215608,0.032692503,0.035864016,0.037697635,0.037423128,0.062723586,0.127979012,0.039867377,0.034826387,0.051266458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2017,0.072660703,0.142927733,0.049213164,0.064849471,0.054859917,0,0.075573177,0.024574744,0.026536153,0.027010016,0.032699173,0.035680603,0.037680318,0.037168672,0.064884516,0.128686094,0.039855021,0.034344981,0.050795543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2017,0.072667021,0.141748419,0.049763989,0.064557442,0.057351455,0,0.075021447,0.024423384,0.02656316,0.027034212,0.032743598,0.03562632,0.038353499,0.037080149,0.064143049,0.128109636,0.039837807,0.034405404,0.050570007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2018,0.072571541,0.141884471,0.050161425,0.06468401,0.058099192,0,0.075220513,0.024221414,0.026730454,0.027000831,0.032020482,0.034908178,0.038223273,0.036939066,0.064962723,0.128922106,0.039420409,0.033589188,0.050440721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2018,0.072612206,0.140246864,0.050678078,0.064848045,0.061706193,0,0.074975021,0.024700214,0.027279176,0.027714922,0.032688621,0.035239507,0.037657241,0.036700738,0.061826633,0.126989768,0.039114119,0.034923276,0.050099379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2018,0.072449694,0.138713405,0.051158903,0.064022038,0.063445983,0,0.075379455,0.025117616,0.027446271,0.028122207,0.033452943,0.035707164,0.03695104,0.036863368,0.062018915,0.125985931,0.038956326,0.034673018,0.049535723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2018,0.073151369,0.137637991,0.050664286,0.064243223,0.063147634,0,0.075411813,0.026276897,0.02809018,0.029132456,0.034244476,0.036073229,0.034231995,0.036888337,0.061676499,0.125405823,0.039279931,0.035150361,0.049293498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2018,0.073554284,0.13640171,0.049691929,0.063943525,0.064046174,0,0.075081596,0.026825755,0.028384356,0.029457121,0.034969329,0.036648485,0.034147383,0.037672653,0.060551176,0.124482586,0.039709435,0.035471827,0.048960677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2018,0.073637009,0.136144358,0.049542039,0.063482071,0.064872546,0,0.074803269,0.026505004,0.027803541,0.029569339,0.035280857,0.037007613,0.034644401,0.037854664,0.060436654,0.123908974,0.039907037,0.035685177,0.048915448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,0.073917811,0.13568055,0.051003045,0.063190257,0.065142997,0,0.074464151,0.026704156,0.028266421,0.029842755,0.035967258,0.037638784,0.033278842,0.038405632,0.057873671,0.123268896,0.040236868,0.035894905,0.049223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2018,0.073588833,0.136475744,0.051942997,0.062909254,0.064402867,0,0.074332096,0.026887437,0.027943436,0.03040117,0.036048333,0.03761084,0.032253254,0.037981627,0.057984316,0.123838272,0.039783752,0.036119999,0.049495774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2018,0.073564277,0.135369462,0.051332374,0.062581452,0.065084522,0,0.074465667,0.027127743,0.028025202,0.031026037,0.036548857,0.037934968,0.03163212,0.03869739,0.058268093,0.122182603,0.039812544,0.037315503,0.049031187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2018,0.073561119,0.133849051,0.051948509,0.06223624,0.066759843,0,0.073235751,0.027667913,0.028557744,0.03170455,0.037368601,0.038484639,0.030498507,0.038662723,0.05793282,0.121299117,0.039804156,0.037901558,0.048527159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2018,0.068208602,0.145368051,0.044747553,0.073615647,0.046434004,0.051456194,0.094733223,0.021350719,0.023520147,0.024129815,0.029421278,0.033625951,0,0.035770905,0.059401026,0.138982345,0.038899116,0.030578285,0.039757139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2018,0.069176831,0.143402987,0.044497495,0.072967962,0.047811545,0.049512599,0.093852395,0.021788181,0.023893696,0.024285972,0.030832575,0.034927912,0,0.036860215,0.058424666,0.137295666,0.03978259,0.031302454,0.039384256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2018,0.069347778,0.143344251,0.044825885,0.072908413,0.047776123,0.04949042,0.094204787,0.021854245,0.024015424,0.024040182,0.030942179,0.03483226,0,0.036546029,0.057077715,0.137882341,0.039816314,0.031408149,0.039687507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2018,0.069887126,0.141658084,0.044352887,0.071866388,0.049072771,0.050041713,0.094131149,0.02244054,0.024507615,0.024322985,0.031441341,0.035448658,0,0.037318527,0.055766889,0.13647474,0.040234673,0.031519775,0.03951414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2018,0.07056508,0.140344859,0.044363662,0.071335639,0.050207634,0.049958228,0.093678159,0.022452031,0.024476301,0.024789378,0.031858147,0.035813239,0,0.037528575,0.055430911,0.13513363,0.040791133,0.032062397,0.039210997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2018,0.070683527,0.140461138,0.045123003,0.071270578,0.049371756,0.050445714,0.093939065,0.022330703,0.024382301,0.024544864,0.031757007,0.03557207,0,0.03789019,0.05593762,0.134822225,0.040718415,0.031846213,0.038903612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2018,0.07100838,0.13953934,0.046650221,0.070690133,0.050720794,0.052437355,0.093170219,0.022405847,0.02460092,0.024744106,0.031413617,0.035139798,0,0.037760612,0.054726934,0.134082709,0.040673559,0.03142477,0.038810689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2018,0.071689252,0.140461869,0.045591344,0.070860733,0.050897487,0.051088101,0.09272246,0.021756178,0.024211621,0.02462317,0.031583106,0.035082777,0,0.03783508,0.056159358,0.134626815,0.041277815,0.030803711,0.038729124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2018,0.072668804,0.13793321,0.046258975,0.070502458,0.051956356,0.050632136,0.091900281,0.022311348,0.02446809,0.024758734,0.032757665,0.035934334,0,0.038276881,0.054635688,0.13277384,0.041995572,0.031944736,0.038290893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2018,0.071721447,0.139565272,0.046617531,0.070412832,0.04991394,0.05053313,0.092404977,0.02205112,0.024381828,0.024647329,0.032465831,0.035456731,0,0.038659582,0.054582839,0.134047549,0.041618357,0.031936469,0.038983236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2018,0.071576004,0.141461649,0.046351922,0.071328959,0.049315487,0.050724442,0.093047632,0.021836312,0.024375078,0.024030158,0.031310892,0.034783387,0,0.037802514,0.054474012,0.135478769,0.041551548,0.030819732,0.039731504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2018,0.07127304,0.141160106,0.046307624,0.071336536,0.049590607,0.051653422,0.093137003,0.021632512,0.024266076,0.023605977,0.031782241,0.03432943,0,0.037324528,0.055279346,0.135967779,0.041474974,0.030284607,0.039594194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2018,0.071265738,0.14061653,0.048264191,0.071740757,0.048586527,0.052624512,0.093188002,0.02204744,0.024233666,0.024291263,0.031900595,0.034674311,0,0.037820726,0.05277104,0.134492167,0.041371956,0.030294633,0.039815945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018,0.07004695,0.144652978,0.047324725,0.07255662,0.046951605,0.052192916,0.094722733,0.020942934,0.023508453,0.023382539,0.030486033,0.033441815,0,0.036972501,0.053088932,0.139200361,0.040492369,0.028619158,0.041416379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2018,0.065792131,0.153157603,0.047784219,0.074247928,0.044469235,0.054979263,0.09697548,0.018484283,0.020975049,0.0210095,0.027064402,0.030242286,0,0.033906488,0.057573542,0.147245136,0.036946024,0.025862102,0.043285328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2018,0.066149162,0.15015456,0.046340096,0.074009985,0.046546509,0.052449516,0.098081459,0.01940485,0.022014438,0.022415541,0.02908074,0.031580763,0,0.034364218,0.055700711,0.143746397,0.037409261,0.027723767,0.042828026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018,0.065683425,0.151756651,0.045327408,0.074925497,0.04246697,0.052547294,0.098612684,0.019049938,0.021612129,0.0217022,0.029273379,0.031762471,0,0.035683918,0.054901162,0.145285657,0.037695951,0.028086736,0.04362653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018,0.063106666,0.157767551,0.045696188,0.075260161,0.039400022,0.05524491,0.099974912,0.017999759,0.021018773,0.020624334,0.026082301,0.029180218,0,0.034171522,0.057178932,0.15084293,0.035265038,0.025548288,0.045637495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2018,0.065215739,0.156723537,0.043262348,0.07433306,0.039765202,0.054807783,0.098786765,0.018472172,0.020681253,0.021057339,0.027843556,0.03079369,0,0.03459994,0.055427654,0.14888584,0.037228354,0.026585935,0.04552983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2018,0.066244497,0.153555322,0.043265167,0.073168662,0.042537914,0.054550161,0.09900578,0.018843564,0.021320513,0.021656854,0.028923992,0.031403101,0,0.034519316,0.055261061,0.146098745,0.037688841,0.027390931,0.044565578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018,0.066217582,0.153188707,0.043398492,0.071988102,0.043888302,0.055444296,0.097581941,0.018671408,0.0211358,0.021093135,0.029265381,0.031697707,0,0.034564124,0.055866087,0.145972199,0.037969891,0.027669546,0.0443873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2018,0.067761487,0.148851162,0.044969936,0.070229922,0.046330109,0.057772057,0.09654183,0.01965793,0.02214005,0.021975893,0.03062504,0.032597962,0,0.033784195,0.052967767,0.143082327,0.038421668,0.028645274,0.04364539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2018,0.068625614,0.146244174,0.04427414,0.070282662,0.048908559,0.056750109,0.097118356,0.020105767,0.022328438,0.02130106,0.031259532,0.033268179,0,0.035991965,0.052353575,0.140241645,0.039227837,0.028992796,0.042725593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2018,0.054475881,0,0.045327181,0,0.044398685,0.062011433,0.102672501,0.017167783,0.021412305,0.021174477,0.019353735,0.02227845,0,0.026320595,0,0,0.026390955,0.021823088,0.515192931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2018,0.053259422,0,0.046394629,0,0.043141552,0.059852828,0.102728571,0.016620595,0.021010811,0.020591665,0.019589897,0.02212568,0,0.025776944,0,0,0.025776339,0.021483333,0.521647734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2018,0.052200053,0,0.046404308,0,0.043986454,0.059151664,0.101549493,0.016677423,0.02107913,0.020628409,0.019349495,0.021715063,0,0.026572311,0,0,0.025268573,0.021120953,0.524296669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2018,0.052568163,0,0.047767841,0,0.043543122,0.060075046,0.10157623,0.016723778,0.021020725,0.020692368,0.019419037,0.021694959,0,0.025294963,0,0,0.025298228,0.021171925,0.523153615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2018,0.053817763,0,0.048091139,0,0.045771829,0.058860218,0.102289799,0.016952429,0.021165052,0.02117129,0.020159997,0.022567293,0,0.025959929,0,0,0.026134287,0.022037958,0.515021017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2018,0.054735786,0,0.048419967,0,0.047303257,0.058676048,0.101714505,0.017204992,0.021509428,0.02160835,0.020744055,0.023187393,0,0.026626408,0,0,0.026634141,0.022766759,0.50886891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2018,0.053396089,0,0.047633383,0,0.042862256,0.057637113,0.102738315,0.016889146,0.020942197,0.021232513,0.020456013,0.022715736,0,0.026166704,0,0,0.026049937,0.022297927,0.518982672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2018,0.052555061,0,0.046338145,0,0.042888068,0.058045699,0.103296727,0.016429404,0.020532071,0.020506883,0.01999172,0.022241007,0,0.025285961,0,0,0.025596034,0.021723711,0.52456951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2018,0.051558687,0,0.047274457,0,0.042438667,0.058384845,0.102291443,0.015577488,0.019646286,0.019550577,0.018996568,0.021544339,0,0.024612132,0,0,0.024941662,0.020972717,0.532210131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2018,0.051850207,0,0.047004324,0,0.042994741,0.059142931,0.103711195,0.01550637,0.019110316,0.019726994,0.019102285,0.021881466,0,0.024502678,0,0,0.025235569,0.021229978,0.529000945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2018,0.052923937,0,0.0476209,0,0.04240277,0.058339343,0.102905371,0.015565375,0.019722509,0.019731298,0.019743766,0.022447778,0,0.025840054,0,0,0.026034427,0.021831803,0.524890669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2018,0.052733836,0,0.047865241,0,0.043201283,0.060097952,0.102651313,0.016137829,0.019839878,0.0199275,0.019799237,0.022652802,0,0.025971558,0,0,0.025964014,0.021949918,0.521207639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2018,0.052940247,0,0.046268533,0,0.043112914,0.059005784,0.102213583,0.016104599,0.020057484,0.019755266,0.020049632,0.0226477,0,0.026246731,0,0,0.026128575,0.021835869,0.523633082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2018,0.053494831,0,0.045163389,0,0.043459849,0.058344951,0.102336776,0.016276003,0.020297195,0.01971701,0.020296854,0.023077322,0,0.026399436,0,0,0.026573091,0.021935345,0.522627948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2018,0.054336887,0,0.045974789,0,0.046437479,0.057636737,0.102032069,0.016426519,0.020320203,0.019568343,0.021354749,0.024055471,0,0.027207433,0,0,0.027234925,0.022853839,0.514560557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2018,0.0544266,0,0.0457228,0,0.046290064,0.057684253,0.101534741,0.016597459,0.020409434,0.019871773,0.02132596,0.024065591,0,0.027196491,0,0,0.0270081,0.022881968,0.514984765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2018,0.054578882,0,0.04551877,0,0.044586235,0.058425743,0.101032531,0.016305133,0.020059183,0.01954202,0.020890525,0.023811863,0,0.027083497,0,0,0.02706663,0.022797692,0.518301296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2018,0.054515441,0,0.045654508,0,0.044749387,0.058469488,0.100919616,0.016553499,0.020179084,0.019731286,0.020559739,0.02331095,0,0.026630019,0,0,0.026737935,0.022307069,0.519681979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2018,0.054589033,0,0.045600816,0,0.045214409,0.057220311,0.10126216,0.016712773,0.020270301,0.019828806,0.020643681,0.023351839,0,0.026501181,0,0,0.026674849,0.022126547,0.520003294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018,0.049799884,0,0.049877252,0,0.043291619,0.060720414,0,0.018824813,0.021508529,0.021545594,0.019313964,0.021913846,0,0.024648872,0,0,0.023059401,0.019725458,0.625770354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2018,0.048846848,0,0.049212907,0,0.042227587,0.061796194,0,0.018204743,0.021129112,0.020861501,0.018730922,0.021150835,0,0.024294498,0,0,0.022648275,0.019035117,0.631861461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2018,0.048791185,0,0.050093406,0,0.044848,0.060504789,0,0.018438891,0.021431693,0.021284048,0.019128652,0.021343128,0,0.023956694,0,0,0.022618224,0.019036626,0.628524662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2018,0.048157268,0,0.052893034,0,0.044789408,0.063765837,0,0.018456848,0.021359764,0.020940894,0.018765274,0.021076042,0,0.023852935,0,0,0.022107693,0.018789862,0.62504514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2018,0.046711913,0,0.052646531,0,0.040936847,0.064318259,0,0.017683957,0.020569347,0.020266496,0.016994623,0.019601509,0,0.022796209,0,0,0.021139948,0.01763549,0.63869887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2018,0.045139178,0,0.0548034,0,0.038151585,0.067865922,0,0.016842905,0.020037525,0.019647397,0.015649122,0.018240479,0,0.021560982,0,0,0.02025045,0.016266713,0.645544341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2018,0.046785759,0,0.053875886,0,0.041966762,0.067803653,0,0.017398491,0.02083893,0.02026035,0.01717848,0.019666934,0,0.022254911,0,0,0.021252199,0.01760694,0.633110705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2018,0.046698059,0,0.053745453,0,0.039225146,0.067150927,0,0.017224617,0.02027938,0.02017235,0.015760834,0.018872554,0,0.021541531,0,0,0.020885156,0.016798763,0.64164523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2018,0.047146043,0,0.05313717,0,0.038888243,0.064112047,0,0.017476852,0.02074164,0.020929615,0.015473896,0.018819842,0,0.02204765,0,0,0.02115285,0.016765594,0.64330856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2018,0.048236592,0,0.054032601,0,0.040853327,0.063325519,0,0.017911747,0.021444716,0.021644943,0.016129875,0.019514399,0,0.022604883,0,0,0.021582738,0.017355296,0.635363365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2018,0.046584095,0,0.052398952,0,0.038354195,0.067105282,0,0.016836708,0.020565622,0.020386611,0.014608158,0.018201543,0,0.021320732,0,0,0.020683444,0.016273272,0.646681386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2018,0.047647863,0,0.052964749,0,0.039540075,0.064819367,0,0.017310181,0.020962028,0.02110999,0.015091756,0.018951108,0,0.021728232,0,0,0.021294598,0.016984253,0.641595801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2018,0.048720526,0,0.051971526,0,0.039317161,0.064811387,0,0.017256353,0.021086687,0.021048349,0.015635655,0.019693346,0,0.02181167,0,0,0.021966096,0.017617702,0.639063542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2018,0.049031957,0,0.052541886,0,0.039622252,0.0632867,0,0.017516734,0.021661492,0.0218016,0.016014174,0.019896719,0,0.022875041,0,0,0.022209023,0.017876038,0.635666385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2018,0.047524449,0,0.051989921,0,0.037248597,0.065277433,0,0.017325843,0.021520984,0.021552383,0.014762882,0.018595248,0,0.02114305,0,0,0.021182229,0.016806145,0.645070835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2018,0.048257005,0,0.053775619,0,0.037593525,0.065447745,0,0.017584475,0.022079761,0.022056417,0.01484071,0.018582819,0,0.022151532,0,0,0.021244369,0.01683862,0.639547404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2018,0.048589513,0,0.056239363,0,0.039400596,0.06511099,0,0.018129271,0.022450153,0.022630747,0.01579653,0.019428886,0,0.022070073,0,0,0.02165736,0.01766565,0.630830868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2018,0.047887591,0,0.057706185,0,0.039171451,0.066864539,0,0.017942148,0.022289769,0.022444999,0.015394625,0.019012917,0,0.021810632,0,0,0.021301628,0.017346349,0.630827168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2018,0.048002424,0,0.056885636,0,0.039571484,0.064135365,0,0.018017969,0.022526501,0.022708767,0.016243959,0.01946277,0,0.022262447,0,0,0.021428639,0.017993139,0.630760902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2018,0.047582753,0,0.057121633,0,0.03797721,0.065746189,0,0.018138395,0.022356727,0.022577617,0.015712695,0.019249145,0,0.021932674,0,0,0.021517436,0.017788682,0.632298844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2018,0.045060804,0,0.046378163,0,0.039010547,0.056492432,0.096294371,0.016947669,0.021547818,0.020722982,0.015315478,0.015459004,0,0.022746369,0,0.185493757,0.021877721,0.018509256,0.378143629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2018,0.045547444,0,0.046188743,0,0.038369482,0.056332501,0.09586186,0.017206949,0.021944831,0.020893463,0.016108071,0.015816233,0,0.023300471,0,0.185332633,0.022395814,0.018865484,0.375836021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2018,0.045489067,0,0.049024084,0,0.038958982,0.056298278,0.095193663,0.017323351,0.022203355,0.021204237,0.016184126,0.01556653,0,0.023338674,0,0.183399864,0.022291568,0.018942977,0.374581244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2018,0.044926338,0,0.048747824,0,0.038526929,0.056384215,0.094945506,0.0171947,0.021779165,0.02127192,0.016209938,0.015068055,0,0.02281155,0,0.183914005,0.021915248,0.018445957,0.37785865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2018,0.044271473,0,0.048968203,0,0.037148462,0.05546469,0.095131348,0.017200282,0.021718468,0.021497101,0.016005431,0.01476413,0,0.022666379,0,0.183610745,0.021587341,0.017986214,0.381979734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2018,0.044351844,0,0.049081897,0,0.036284564,0.054149701,0.09464803,0.017138014,0.021576723,0.021506042,0.015923068,0.014771217,0,0.022783813,0,0.184234232,0.02178261,0.018132875,0.38363537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2018,0.043585644,0,0.048561963,0,0.036300336,0.055488116,0.094703659,0.017013489,0.021791722,0.021641029,0.015028031,0.014273402,0,0.02204774,0,0.183839234,0.021286931,0.017769217,0.386669488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2018,0.043604865,0,0.048959602,0,0.035989465,0.05434172,0.094944231,0.016855552,0.021580806,0.021630628,0.015140125,0.014390289,0,0.022330019,0,0.183252055,0.021332259,0.018155524,0.38749286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2018,0.044243986,0,0.049369995,0,0.036688548,0.053161569,0.095192365,0.017190473,0.022006441,0.02175629,0.015841563,0.014769053,0,0.02269915,0,0.183148785,0.02177031,0.018248358,0.383913114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2018,0.04445758,0,0.049077724,0,0.037061705,0.053739017,0.094663939,0.017064786,0.022125625,0.021476837,0.01581029,0.014780122,0,0.022695805,0,0.184479468,0.021757388,0.018161392,0.382648321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2018,0.043907814,0,0.050062458,0,0.036763362,0.05258332,0.094807788,0.016996687,0.02202926,0.021464125,0.015463853,0.014516403,0,0.022459875,0,0.185732283,0.021376619,0.017665113,0.38417104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2018,0.043801197,0,0.049338444,0,0.03641965,0.051569549,0.095583738,0.016858498,0.021765443,0.021373139,0.015887741,0.014622519,0,0.022231958,0,0.18489752,0.021380326,0.017793979,0.386476297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2018,0.042607854,0,0.049556608,0,0.035460909,0.051709636,0.095888304,0.016991007,0.021578422,0.021131143,0.015462504,0.0145172,0,0.022121599,0,0.186529344,0.020736971,0.01752329,0.38818521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2018,0.042637737,0,0.050513698,0,0.035216251,0.052490729,0.095591802,0.017022685,0.021991231,0.02118505,0.015537972,0.014490697,0,0.021507888,0,0.18684333,0.020709474,0.017117798,0.387143659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2018,0.043421985,0,0.05128197,0,0.036004104,0.052425861,0.095012754,0.017031755,0.02192221,0.021142639,0.015973706,0.014985316,0,0.022230744,0,0.185429307,0.021301629,0.01773839,0.38409763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2018,0.043455734,0,0.051134249,0,0.0355777,0.052422678,0.095238161,0.017209596,0.021719979,0.02117879,0.016406198,0.015092606,0,0.022229491,0,0.185377479,0.021339681,0.017744928,0.38387273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2018,0.043409597,0,0.051650788,0,0.03632086,0.052462591,0.094750113,0.017251992,0.021839267,0.02119685,0.016653307,0.015153189,0,0.022167974,0,0.18425661,0.021243462,0.017816237,0.383827164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2018,0.043291076,0,0.053025585,0,0.036376386,0.0518282,0.094834555,0.017129961,0.021976386,0.021328893,0.017335347,0.015526971,0,0.022594351,0,0.182966592,0.021454195,0.018233734,0.38209777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2018,0.043903853,0,0.053290074,0,0.038391625,0.052410298,0.094616736,0.017491891,0.0223998,0.021434657,0.017533406,0.015765614,0,0.022802763,0,0.181941067,0.021912611,0.018628252,0.377477355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2018,0.044286815,0,0.05212542,0,0.038214613,0.052123144,0.094458543,0.017738853,0.022626089,0.021847083,0.017569777,0.015909488,0,0.022935654,0,0.181859678,0.022062796,0.018813684,0.377428363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2018,0.044108905,0,0.053460522,0,0.03875133,0.051385979,0.094549143,0.017761188,0.022733983,0.021971269,0.017583357,0.015852279,0,0.023283947,0,0.180294785,0.021905096,0.018995982,0.377362234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2018,0.043578151,0,0.054381391,0,0.037023531,0.049125512,0.094162378,0.017595441,0.022597043,0.021833478,0.017418398,0.015695596,0,0.022641178,0,0.180630217,0.021650736,0.019049149,0.382617802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2018,0.045460089,0,0.048897498,0,0.039726317,0,0.10241114,0.017211822,0.02234395,0.022020866,0.015418155,0.014332933,0,0.022870061,0,0,0.021658885,0.018961251,0.608687033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2018,0.045329551,0,0.04908935,0,0.038456775,0,0.10262701,0.017155187,0.022672523,0.022164792,0.015282753,0.01438749,0,0.023082555,0,0,0.021486635,0.018962383,0.609302994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
