,MTUM,VLUE,QUAL,SIZE,USMV,IVLU,IMTM,IQLT,EMGF,ACWV,SPTL,AGG,EMB,TIP,HYG,SCHH,DBC,GLD,,,,,,,,,,,,,,,,,,
5/10/2013,0.021289466,0.008588648,0.021647415,0.021576194,0.030476703,0.013475479,0.021558272,0.024684615,0.072366172,0.061161252,0.14248259,0.153661749,0.101201768,0.169991129,0.038862719,0.04133031,0.0337838,0.02186172,,,,,,,,,,,,,,,,,,
5/13/2013,0.021422454,0.008645879,0.021825865,0.021661768,0.030743155,0.01344725,0.021548945,0.024611826,0.072101394,0.061413469,0.141570877,0.153964685,0.100849909,0.170183195,0.038813671,0.041671811,0.033764027,0.021759821,,,,,,,,,,,,,,,,,,
5/14/2013,0.021539929,0.008681981,0.021887961,0.021789662,0.030802848,0.013536869,0.021636339,0.024685143,0.072034246,0.061451967,0.141025532,0.154260902,0.100472456,0.170153183,0.038764667,0.041932307,0.033705452,0.021638557,,,,,,,,,,,,,,,,,,
5/15/2013,0.021737961,0.00877785,0.022174757,0.022034134,0.031111139,0.01355391,0.021738271,0.024741954,0.072392811,0.061813312,0.139823582,0.153978238,0.100474765,0.169516824,0.038825766,0.042144361,0.033607421,0.021552943,,,,,,,,,,,,,,,,,,
5/16/2013,0.021785421,0.008785787,0.022275404,0.022095547,0.03129344,0.013619709,0.02170614,0.024655647,0.072127173,0.062175789,0.140276091,0.154020992,0.100063233,0.169374652,0.038784256,0.042438931,0.033490911,0.021030878,,,,,,,,,,,,,,,,,,
5/17/2013,0.021651955,0.008820811,0.022108635,0.021988207,0.030998802,0.013616496,0.021681843,0.024631631,0.072058136,0.061626286,0.14161652,0.15415364,0.100229376,0.169542949,0.038805858,0.042170787,0.033390375,0.020907693,,,,,,,,,,,,,,,,,,
5/20/2013,0.021670515,0.008848222,0.022402365,0.022106491,0.031262738,0.013631933,0.021565528,0.024586994,0.072259498,0.062038468,0.140198416,0.154226201,0.100404466,0.169184261,0.038919148,0.042543316,0.033654975,0.020496467,,,,,,,,,,,,,,,,,,
5/21/2013,0.021623744,0.008840716,0.022404954,0.022154256,0.031099406,0.013783954,0.021658692,0.024714156,0.072404777,0.061889145,0.139997321,0.153941701,0.100050797,0.168998168,0.038926864,0.042554695,0.033844779,0.021111876,,,,,,,,,,,,,,,,,,
5/22/2013,0.021680044,0.008905146,0.02239586,0.02217464,0.03110108,0.013793852,0.021606631,0.024744937,0.072462224,0.061745153,0.140703133,0.15380512,0.099771602,0.169065174,0.03893379,0.042790262,0.033594817,0.020726535,,,,,,,,,,,,,,,,,,
5/23/2013,0.021700575,0.008880458,0.022389052,0.022061711,0.031043494,0.01391985,0.021770087,0.024893211,0.073047486,0.061605806,0.140157214,0.15426973,0.100367723,0.168618628,0.038941399,0.041967125,0.033654879,0.02071157,,,,,,,,,,,,,,,,,,
5/24/2013,0.021756356,0.008831293,0.0224229,0.022059248,0.031119908,0.013578793,0.021428277,0.024566694,0.071995448,0.061464316,0.140378156,0.154959181,0.100234675,0.169476864,0.039022731,0.041499116,0.033973187,0.021232858,,,,,,,,,,,,,,,,,,
5/28/2013,0.021783813,0.008869286,0.022428152,0.02197382,0.031104738,0.013575837,0.021478578,0.024589465,0.072060827,0.061282457,0.140808318,0.15506717,0.099838389,0.169738581,0.038975854,0.041444129,0.033867101,0.021113484,,,,,,,,,,,,,,,,,,
5/29/2013,0.021994342,0.009044453,0.022718916,0.022246911,0.031301275,0.013718826,0.021597667,0.02479311,0.07294094,0.061469031,0.138753616,0.154897718,0.099660273,0.169064439,0.039030913,0.041234884,0.034353777,0.021178909,,,,,,,,,,,,,,,,,,
5/30/2013,0.024491704,0.017690924,0.023395669,0.024373125,0.030418221,0.017815164,0.024523654,0.020596234,0.080730459,0.056374079,0.137409025,0.147738425,0.09550471,0.141069899,0.059360287,0.0334532,0.040557537,0.024497685,,,,,,,,,,,,,,,,,,
5/31/2013,0.024535529,0.017782084,0.023465698,0.024534024,0.03045866,0.01777418,0.024590167,0.020706057,0.080403993,0.056240988,0.137304484,0.147850003,0.095495792,0.140696348,0.05954152,0.033158153,0.040599295,0.024863025,,,,,,,,,,,,,,,,,,
6/3/2013,0.024370446,0.017907054,0.023316436,0.024711055,0.030227964,0.017708618,0.024402064,0.020556637,0.080312677,0.055730035,0.137593188,0.1486308,0.095586544,0.141845284,0.059175096,0.0329851,0.040407852,0.024533151,,,,,,,,,,,,,,,,,,
6/4/2013,0.024226659,0.017901237,0.02335965,0.024339959,0.030346809,0.017603025,0.02399248,0.020489003,0.07941335,0.055895234,0.138382211,0.148657539,0.095580501,0.141668924,0.059104036,0.033145297,0.040894586,0.0249995,,,,,,,,,,,,,,,,,,
6/5/2013,0.024252587,0.01781041,0.023287981,0.024299858,0.030277251,0.017788808,0.024497363,0.02061367,0.079918185,0.05594163,0.137470953,0.148575043,0.095688219,0.141634469,0.059201637,0.03281737,0.041118583,0.024805984,,,,,,,,,,,,,,,,,,
6/6/2013,0.024026825,0.017500745,0.023047807,0.024186015,0.030052589,0.017591979,0.024103861,0.020410077,0.0792289,0.055575067,0.139524611,0.149159991,0.095480499,0.142442154,0.058952441,0.032630962,0.041114651,0.024970828,,,,,,,,,,,,,,,,,,
6/7/2013,0.024169397,0.017474314,0.023221715,0.024078435,0.030330361,0.017465124,0.023945785,0.020287545,0.078456359,0.055702887,0.139251543,0.149318441,0.095478699,0.142067959,0.059326246,0.03309677,0.041209486,0.025118936,,,,,,,,,,,,,,,,,,
6/10/2013,0.024623043,0.017509061,0.023626348,0.024610453,0.030658964,0.017650893,0.024198847,0.02051149,0.078420281,0.056330281,0.137445889,0.149148412,0.095148198,0.141516837,0.059482892,0.033162582,0.041385775,0.024569753,,,,,,,,,,,,,,,,,,
6/11/2013,0.024657514,0.017954988,0.023682904,0.024730304,0.030723679,0.017800718,0.024696094,0.020587652,0.078119034,0.056397063,0.137108511,0.149340754,0.0945128,0.141002932,0.059557688,0.032988442,0.041365482,0.024773442,,,,,,,,,,,,,,,,,,
6/12/2013,0.024660005,0.018016169,0.023555549,0.024808958,0.030635799,0.017859158,0.024966195,0.020583752,0.076818463,0.056347541,0.139100392,0.15006076,0.09292939,0.1415955,0.05946916,0.032634351,0.041196503,0.024762354,,,,,,,,,,,,,,,,,,
6/13/2013,0.024470415,0.0178721,0.023401427,0.024675689,0.030598509,0.017895516,0.025189903,0.020701791,0.077078423,0.056222784,0.138114724,0.150223736,0.094313282,0.14089455,0.059678324,0.032294482,0.041357519,0.025016822,,,,,,,,,,,,,,,,,,
6/14/2013,0.024608445,0.017748164,0.023577075,0.02441405,0.030813511,0.01761494,0.024469314,0.020494921,0.075719041,0.056508938,0.138787605,0.149912573,0.09537781,0.140988104,0.059943471,0.03293402,0.041339056,0.024748963,,,,,,,,,,,,,,,,,,
6/17/2013,0.024575582,0.017704062,0.023402423,0.024700284,0.03067794,0.017677792,0.024591999,0.020536614,0.076457863,0.056139016,0.138594176,0.149609812,0.095696812,0.140541758,0.05987686,0.032980051,0.041417404,0.024819553,,,,,,,,,,,,,,,,,,
6/18/2013,0.024620786,0.017813563,0.023548485,0.02470303,0.030858129,0.017884137,0.024988955,0.020687126,0.07679395,0.056768566,0.137758208,0.14943011,0.095055752,0.140022222,0.059842496,0.033045734,0.041492557,0.024686193,,,,,,,,,,,,,,,,,,
6/19/2013,0.024732366,0.01781912,0.023725463,0.024710736,0.031025241,0.017882651,0.024895855,0.02070795,0.076672622,0.057072647,0.137780367,0.149421728,0.093934123,0.140446436,0.060009531,0.033187788,0.041584228,0.024391149,,,,,,,,,,,,,,,,,,
6/20/2013,0.024714357,0.018116996,0.023557939,0.024930773,0.030768749,0.018154509,0.025486,0.020933489,0.076767938,0.056527654,0.138439131,0.149739467,0.093659882,0.139814472,0.059639277,0.032409787,0.042018059,0.02432152,,,,,,,,,,,,,,,,,,
6/21/2013,0.024495484,0.017990723,0.023488869,0.024800312,0.030693708,0.017741006,0.024929656,0.020536982,0.075310675,0.056355806,0.13883203,0.152357921,0.0931413,0.141768657,0.060489779,0.031847035,0.041640538,0.023579519,,,,,,,,,,,,,,,,,,
6/24/2013,0.024785239,0.018074792,0.023631689,0.025043482,0.031114915,0.017729063,0.025177747,0.020470239,0.074768228,0.057028187,0.13760812,0.152537614,0.09225452,0.141061376,0.060505971,0.032527977,0.041662143,0.024018697,,,,,,,,,,,,,,,,,,
6/25/2013,0.024824725,0.017912107,0.023565266,0.02524353,0.031130269,0.017576251,0.025030946,0.020279483,0.073967925,0.056553579,0.139057331,0.153135926,0.091387398,0.141647455,0.060238317,0.03264249,0.041813285,0.023993716,,,,,,,,,,,,,,,,,,
6/26/2013,0.024920013,0.018042078,0.023650015,0.025114925,0.031232674,0.017578758,0.024869702,0.020388679,0.073742366,0.057296897,0.13721737,0.152528024,0.092964906,0.141169212,0.060786247,0.033082137,0.041633125,0.023782873,,,,,,,,,,,,,,,,,,
6/27/2013,0.024974849,0.017922297,0.023747744,0.02516003,0.031351806,0.017577553,0.024847992,0.020479373,0.07519078,0.057328258,0.137041364,0.152156756,0.093288454,0.140868165,0.06088417,0.033306022,0.041242479,0.022631908,,,,,,,,,,,,,,,,,,
6/28/2013,0.025015513,0.017833912,0.023679664,0.025144926,0.031253097,0.01754242,0.025032219,0.020437669,0.075904859,0.057302893,0.137238037,0.151417279,0.094283942,0.140755151,0.060625473,0.033695685,0.040853581,0.021983678,,,,,,,,,,,,,,,,,,
7/1/2013,0.02493735,0.018010022,0.02349339,0.025076134,0.031060081,0.017499994,0.025300075,0.020317159,0.077516039,0.057267465,0.137001334,0.150958198,0.094247486,0.140793001,0.060026537,0.033465219,0.040516332,0.022514186,,,,,,,,,,,,,,,,,,
7/2/2013,0.026094686,0.023909267,0.025843829,0.030171354,0.02962481,0.022103239,0.028379778,0.026076174,0.07459987,0.057182414,0.141876012,0.160301754,0.056805926,0.122367619,0.061557155,0.031182355,0.047935397,0.03398836,,,,,,,,,,,,,,,,,,
7/3/2013,0.026034489,0.02390055,0.025812332,0.030160354,0.029532528,0.022085624,0.02850448,0.026074229,0.074088646,0.057037821,0.142000313,0.160243309,0.057053965,0.12271615,0.061345116,0.031629667,0.048107391,0.033673037,,,,,,,,,,,,,,,,,,
7/8/2013,0.026141046,0.023970372,0.025925206,0.030224919,0.029591563,0.02199941,0.028626076,0.025913528,0.072637461,0.057261734,0.141907492,0.160486529,0.056655639,0.12284464,0.061666924,0.03149695,0.048684999,0.033965512,,,,,,,,,,,,,,,,,,
7/9/2013,0.026143015,0.023757107,0.025930441,0.030469133,0.029663181,0.022049991,0.028366378,0.026001645,0.071258132,0.057099783,0.142583038,0.160436853,0.056897621,0.122944686,0.062175533,0.031373226,0.048664584,0.034185654,,,,,,,,,,,,,,,,,,
7/10/2013,0.026230697,0.024059321,0.025966612,0.030362045,0.029675375,0.022142421,0.028619878,0.026024849,0.071600138,0.057258149,0.141946183,0.1600383,0.056739571,0.122457572,0.061991005,0.03171041,0.048795569,0.034381905,,,,,,,,,,,,,,,,,,
7/11/2013,0.026255143,0.024263286,0.025990625,0.030378791,0.029799286,0.022307976,0.028878363,0.026241717,0.07190194,0.057440991,0.141119125,0.159705526,0.056172996,0.122106767,0.062270201,0.031698706,0.048973579,0.034494983,,,,,,,,,,,,,,,,,,
7/12/2013,0.026371978,0.023930041,0.02598232,0.03053143,0.029840802,0.022387791,0.028933493,0.026408638,0.073142359,0.057864188,0.140698888,0.158564949,0.056379084,0.121265795,0.062186843,0.032021653,0.048543107,0.034946641,,,,,,,,,,,,,,,,,,
7/15/2013,0.026457167,0.023953695,0.026057605,0.030561609,0.029861447,0.022414545,0.028924516,0.026416569,0.073610727,0.057725381,0.140279345,0.158543535,0.055968812,0.121429104,0.062187823,0.031880355,0.048777552,0.034950212,,,,,,,,,,,,,,,,,,
7/16/2013,0.026402013,0.024131631,0.026046343,0.030429894,0.029829662,0.022364441,0.028758575,0.026353593,0.073945972,0.05769963,0.140698192,0.15820019,0.056341082,0.121490187,0.062180737,0.031876889,0.048437369,0.0348136,,,,,,,,,,,,,,,,,,
7/17/2013,0.026252012,0.024199903,0.025887726,0.030375537,0.029670854,0.02242559,0.028874425,0.026349239,0.073851025,0.05746669,0.140979831,0.158168366,0.056646973,0.121759281,0.061916053,0.031819947,0.048406444,0.034950105,,,,,,,,,,,,,,,,,,
7/18/2013,0.026320236,0.024047915,0.025903817,0.030313116,0.029627426,0.022421271,0.02873011,0.026349175,0.073994259,0.057339334,0.141066967,0.158181982,0.05699275,0.121843294,0.06224198,0.031916565,0.048269979,0.034439823,,,,,,,,,,,,,,,,,,
7/19/2013,0.026438983,0.024044803,0.026034234,0.030309192,0.029702567,0.02263157,0.028773954,0.026478747,0.07393741,0.057507785,0.13971906,0.157867064,0.05727808,0.121385555,0.062607034,0.032188781,0.048467142,0.034628041,,,,,,,,,,,,,,,,,,
7/22/2013,0.026475015,0.024254882,0.025752755,0.030216474,0.029681692,0.022607158,0.028648433,0.026431296,0.073290798,0.057322632,0.140904361,0.157795087,0.057179663,0.121884704,0.062375651,0.031995319,0.048355749,0.034828332,,,,,,,,,,,,,,,,,,
7/23/2013,0.026437334,0.024145006,0.025806896,0.030680077,0.029610046,0.022754437,0.028808059,0.026516247,0.07301574,0.05728705,0.140655048,0.157572744,0.05693801,0.121511756,0.062253127,0.032050797,0.048188042,0.035769585,,,,,,,,,,,,,,,,,,
7/24/2013,0.026371083,0.024190637,0.025743615,0.030653891,0.0295499,0.022811279,0.028727456,0.026488007,0.074305099,0.057302525,0.139984663,0.157350506,0.057129157,0.121129657,0.06204778,0.032013962,0.048220394,0.03598039,,,,,,,,,,,,,,,,,,
7/25/2013,0.026449454,0.024347679,0.025874406,0.030852892,0.029548723,0.02306981,0.028836284,0.026754559,0.074603652,0.057276576,0.139408922,0.157856841,0.056960959,0.120924478,0.061924298,0.031573935,0.048145166,0.035591367,,,,,,,,,,,,,,,,,,
7/26/2013,0.026640638,0.024339345,0.026000456,0.030842332,0.029652624,0.022966503,0.028637814,0.026617284,0.074221598,0.057423491,0.139516263,0.157861651,0.056992798,0.120947737,0.061763224,0.031591699,0.048073236,0.03591131,,,,,,,,,,,,,,,,,,
7/29/2013,0.026728835,0.02424179,0.025899868,0.030870869,0.029741517,0.022883164,0.028348293,0.026606546,0.07403952,0.057458105,0.140044419,0.15796356,0.056845182,0.121091993,0.061847022,0.031592331,0.047821719,0.035975266,,,,,,,,,,,,,,,,,,
7/30/2013,0.026785673,0.024324472,0.026086792,0.030838414,0.029804373,0.022749319,0.027959287,0.026693106,0.073693197,0.057357981,0.139502119,0.15853141,0.056838138,0.121440692,0.061935572,0.031466713,0.047975063,0.03601768,,,,,,,,,,,,,,,,,,
7/31/2013,0.026733444,0.024384075,0.026192738,0.030840413,0.029841546,0.022793775,0.028181652,0.026660584,0.073629442,0.057408172,0.139555632,0.158482576,0.056759371,0.121394456,0.062026541,0.031382638,0.047811065,0.03592188,,,,,,,,,,,,,,,,,,
8/1/2013,0.026697115,0.024373305,0.026113431,0.030912824,0.029740299,0.022710201,0.027943992,0.026578237,0.073373474,0.057317783,0.140227966,0.158530788,0.056306531,0.122108961,0.062179741,0.03090016,0.048124016,0.035861175,,,,,,,,,,,,,,,,,,
8/2/2013,0.027116825,0.026226048,0.027341798,0.031314552,0.031289247,0.02502853,0.029139745,0.026502678,0.072851325,0.057686251,0.119330142,0.158740492,0.052756654,0.131213592,0.063917753,0.031747179,0.053882501,0.033914688,,,,,,,,,,,,,,,,,,
8/5/2013,0.027108352,0.026423852,0.027530093,0.031157206,0.031132028,0.025200858,0.029640584,0.026548917,0.07271398,0.057442504,0.119787552,0.158476753,0.053149247,0.131218705,0.063985151,0.031401096,0.053405477,0.033677646,,,,,,,,,,,,,,,,,,
8/6/2013,0.027071477,0.026493383,0.027578056,0.031541134,0.031152631,0.025149049,0.02954181,0.026575724,0.073113464,0.057494299,0.119241172,0.158795907,0.052848737,0.131433079,0.063757394,0.031439774,0.05321941,0.033553499,,,,,,,,,,,,,,,,,,
8/7/2013,0.027009729,0.026495887,0.027468591,0.031584039,0.03111238,0.025257488,0.029911889,0.02666103,0.072580005,0.057452279,0.119596112,0.158848263,0.052935195,0.131927483,0.063781484,0.031384075,0.052857355,0.033136716,,,,,,,,,,,,,,,,,,
8/8/2013,0.026946221,0.02637213,0.027389927,0.031625197,0.031042612,0.02515466,0.02949184,0.026533638,0.072150784,0.057295631,0.120659068,0.159263827,0.052877893,0.13241543,0.06366248,0.031316505,0.052574081,0.033228075,,,,,,,,,,,,,,,,,,
8/9/2013,0.026886223,0.026117193,0.027429325,0.031520143,0.031058596,0.025306422,0.029359989,0.026629358,0.072622478,0.057317585,0.120623702,0.158957367,0.052784533,0.132115555,0.063589919,0.031173162,0.05266784,0.033840609,,,,,,,,,,,,,,,,,,
8/12/2013,0.026778402,0.026079252,0.027329805,0.031301027,0.030949439,0.025391074,0.029273447,0.026665721,0.072897246,0.057142159,0.120544533,0.158830238,0.053055833,0.132051766,0.063504471,0.031451718,0.052962421,0.033791448,,,,,,,,,,,,,,,,,,
8/13/2013,0.026681656,0.02616166,0.027219477,0.031273996,0.030877001,0.025308352,0.028975062,0.02660953,0.073171464,0.057055986,0.120996942,0.158589374,0.052985837,0.131588569,0.063394221,0.031189239,0.053555229,0.034366405,,,,,,,,,,,,,,,,,,
8/14/2013,0.026834056,0.026238985,0.027513172,0.031423719,0.030988096,0.025457576,0.029175446,0.026796256,0.074227193,0.057430905,0.118818795,0.158708758,0.052802858,0.131060796,0.063697717,0.030875523,0.053790924,0.034159225,,,,,,,,,,,,,,,,,,
8/15/2013,0.026604523,0.026231456,0.027320165,0.031414702,0.030823109,0.025626749,0.029454243,0.02688512,0.074441136,0.057275677,0.118996756,0.15845496,0.052700392,0.130742564,0.063554158,0.030778019,0.054210003,0.034486269,,,,,,,,,,,,,,,,,,
8/16/2013,0.026334027,0.026502053,0.027121731,0.030928056,0.030628528,0.025559065,0.02923348,0.026804928,0.074108098,0.057016609,0.118376558,0.159024552,0.052947297,0.130740385,0.063681487,0.030413996,0.055120675,0.035458475,,,,,,,,,,,,,,,,,,
8/19/2013,0.026306573,0.026159049,0.027144708,0.03104213,0.030555853,0.025809873,0.029336355,0.027048997,0.074122995,0.057021189,0.118248009,0.159159968,0.052833702,0.130607976,0.063698291,0.029729655,0.055344893,0.035829783,,,,,,,,,,,,,,,,,,
8/20/2013,0.02641667,0.02619159,0.027271652,0.030971739,0.03058675,0.025825198,0.0295516,0.027188168,0.073454264,0.056906117,0.118122402,0.159599758,0.052681761,0.130593957,0.063649396,0.029494443,0.055608309,0.035886224,,,,,,,,,,,,,,,,,,
8/21/2013,0.02647219,0.02603034,0.027410109,0.031096133,0.030705392,0.02553737,0.029288649,0.027015995,0.072350256,0.057083439,0.118551832,0.159617709,0.052361175,0.131032091,0.064055855,0.030140376,0.055346709,0.035904379,,,,,,,,,,,,,,,,,,
8/22/2013,0.026432845,0.026169546,0.027540044,0.03126243,0.030682391,0.025441368,0.029173438,0.026905349,0.072308927,0.056775776,0.118163948,0.159879813,0.052473061,0.130803194,0.064164263,0.03025136,0.055579418,0.035992831,,,,,,,,,,,,,,,,,,
8/23/2013,0.026573779,0.026042244,0.027683123,0.03118602,0.03076613,0.0254707,0.028939245,0.026877377,0.071830575,0.056815734,0.118874956,0.159685737,0.052418798,0.13054294,0.064354266,0.030367721,0.055464617,0.036106036,,,,,,,,,,,,,,,,,,
8/26/2013,0.026470893,0.025868222,0.027476141,0.031047904,0.030727495,0.025622433,0.02916941,0.026886695,0.071943988,0.05682851,0.119229499,0.159144656,0.052357616,0.130579967,0.064191404,0.030493104,0.055532898,0.036429163,,,,,,,,,,,,,,,,,,
8/27/2013,0.026385095,0.025837837,0.027405413,0.031075792,0.030543181,0.025499802,0.029120974,0.026866525,0.071921382,0.056463107,0.11957568,0.159242888,0.052389099,0.130886654,0.06412305,0.030347985,0.05578081,0.036534726,,,,,,,,,,,,,,,,,,
8/28/2013,0.026024128,0.02617402,0.026983624,0.03109615,0.03027581,0.025211593,0.029056506,0.026616858,0.070732002,0.055939765,0.120899588,0.159767806,0.052207967,0.13177501,0.063750437,0.030218706,0.056360491,0.03690954,,,,,,,,,,,,,,,,,,
8/29/2013,0.026186915,0.025728719,0.027194752,0.030695926,0.030410538,0.025086866,0.028678971,0.02652239,0.070422635,0.056115233,0.120716429,0.16012796,0.052099663,0.131834964,0.064254444,0.030194119,0.056677874,0.037051601,,,,,,,,,,,,,,,,,,
8/30/2013,0.02628207,0.025689839,0.027219791,0.030649539,0.030420347,0.025025626,0.028534875,0.026448281,0.071191069,0.056142795,0.121314577,0.160202236,0.052060212,0.13145821,0.064418047,0.030168427,0.056005771,0.036768289,,,,,,,,,,,,,,,,,,
9/3/2013,0.026239582,0.025731362,0.02709267,0.03064029,0.030413661,0.024781535,0.028392592,0.026299073,0.072353964,0.056120997,0.121412892,0.16020477,0.052208311,0.131267688,0.064465694,0.02995755,0.055928466,0.036488902,,,,,,,,,,,,,,,,,,
9/4/2013,0.029484319,0.029309114,0.030069319,0.032709917,0.031358918,0.024009652,0.028449867,0.026865236,0.074069805,0.058348376,0.094470838,0.166498394,0.052226439,0.122455667,0.070759389,0.03151497,0.060712741,0.03668704,,,,,,,,,,,,,,,,,,
9/5/2013,0.029590076,0.029303243,0.030319462,0.032979451,0.031487204,0.024156233,0.028620438,0.02696114,0.074203504,0.058638703,0.094343818,0.16622892,0.052220955,0.121808198,0.071011275,0.031741271,0.060179639,0.036206472,,,,,,,,,,,,,,,,,,
9/6/2013,0.029667126,0.029412849,0.030469603,0.033102807,0.031547094,0.024297721,0.028636628,0.027060013,0.075408892,0.058838475,0.093611617,0.16572883,0.052486232,0.121381715,0.070915537,0.031488543,0.060268329,0.035677989,,,,,,,,,,,,,,,,,,
9/9/2013,0.029546372,0.029265479,0.030469227,0.033099882,0.031465821,0.024371518,0.028582141,0.027085948,0.075603227,0.058728536,0.093296834,0.165511612,0.052675611,0.121273517,0.070794739,0.031901008,0.060305669,0.036022859,,,,,,,,,,,,,,,,,,
9/10/2013,0.029592545,0.029613483,0.030469174,0.03305267,0.031538803,0.024465085,0.028727558,0.0271195,0.076798214,0.059030435,0.093206748,0.164918262,0.052327928,0.120819168,0.070579331,0.032395443,0.059587463,0.035758188,,,,,,,,,,,,,,,,,,
9/11/2013,0.029776441,0.029592351,0.03062297,0.033240812,0.03171661,0.024751683,0.028967978,0.027365304,0.077898031,0.059278382,0.092419917,0.164503772,0.052043603,0.120534223,0.070777512,0.03235133,0.059005459,0.035153622,,,,,,,,,,,,,,,,,,
9/12/2013,0.02973405,0.02986722,0.030614121,0.033113385,0.031728061,0.024803055,0.028979679,0.027393831,0.077690336,0.059166708,0.092661059,0.164433432,0.052159002,0.120754028,0.070599039,0.032425933,0.058868834,0.035008227,,,,,,,,,,,,,,,,,,
9/13/2013,0.029850324,0.029917369,0.030701762,0.033168984,0.03170519,0.024875222,0.029036167,0.027424162,0.077560286,0.058918734,0.092617845,0.164522511,0.052522621,0.121011871,0.070632308,0.032281424,0.059259265,0.033993955,,,,,,,,,,,,,,,,,,
9/16/2013,0.029973569,0.029896922,0.03075925,0.033146314,0.031807166,0.024785146,0.029000468,0.027366401,0.0773082,0.059254471,0.092814342,0.164643641,0.052402986,0.120918172,0.070529801,0.032343072,0.059039446,0.034010634,,,,,,,,,,,,,,,,,,
9/17/2013,0.030076523,0.029790931,0.030698317,0.033418614,0.031865007,0.024957222,0.029129547,0.027655145,0.078137826,0.059371034,0.092028418,0.164401501,0.052762004,0.120818574,0.07066567,0.032603771,0.058093082,0.033526815,,,,,,,,,,,,,,,,,,
9/18/2013,0.030102945,0.029746323,0.030820508,0.033368575,0.031911937,0.024778913,0.028867973,0.027529971,0.078264341,0.059473994,0.092529305,0.164310324,0.05296724,0.121108658,0.07079106,0.032534128,0.057403952,0.033489852,,,,,,,,,,,,,,,,,,
9/19/2013,0.030078148,0.029722792,0.030831561,0.032944023,0.032029144,0.024629973,0.028822443,0.027266838,0.076851471,0.059598069,0.092733206,0.163581686,0.053531974,0.12115739,0.07055992,0.033250829,0.057906596,0.034503936,,,,,,,,,,,,,,,,,,
9/20/2013,0.030024233,0.029674861,0.030823279,0.033457248,0.031902871,0.02498193,0.029283579,0.027774229,0.07853321,0.059483048,0.091849207,0.163119318,0.053189638,0.120573377,0.070241015,0.033115115,0.057593396,0.034380447,,,,,,,,,,,,,,,,,,
9/23/2013,0.02994506,0.030086533,0.030812652,0.033312201,0.031805667,0.024943821,0.029382004,0.027731348,0.077974788,0.059238295,0.092580512,0.163723367,0.053299334,0.121355776,0.070417276,0.032599148,0.057277135,0.033515083,,,,,,,,,,,,,,,,,,
9/24/2013,0.029737115,0.030079734,0.030639358,0.033304673,0.031714241,0.024887751,0.029440986,0.027647747,0.078329308,0.059243878,0.093161169,0.163809001,0.053200025,0.121750881,0.07039374,0.032415169,0.056845077,0.033400147,,,,,,,,,,,,,,,,,,
9/25/2013,0.02963498,0.029626621,0.030549588,0.033478015,0.031636361,0.024946331,0.029388198,0.02763563,0.07789674,0.05919663,0.094079026,0.164219075,0.053218402,0.121792442,0.070252783,0.032182458,0.056832305,0.033434416,,,,,,,,,,,,,,,,,,
9/26/2013,0.02948215,0.029770045,0.030418789,0.033471831,0.031517275,0.024986858,0.029359743,0.027622782,0.07785381,0.059043376,0.094076686,0.164418722,0.053150417,0.121878275,0.070117859,0.032197209,0.056910038,0.033724134,,,,,,,,,,,,,,,,,,
9/27/2013,0.029594905,0.02976269,0.030584067,0.033463562,0.031622703,0.024997448,0.029509653,0.027638253,0.07721873,0.059152105,0.093918098,0.16434744,0.0532245,0.121674877,0.070062419,0.032437499,0.057337038,0.033454013,,,,,,,,,,,,,,,,,,
9/30/2013,0.029599576,0.029783859,0.030468676,0.033487362,0.031513023,0.025070571,0.029674683,0.027743401,0.076971286,0.058918888,0.094270795,0.164556372,0.052918043,0.12179396,0.070035978,0.032315657,0.05709093,0.03378694,,,,,,,,,,,,,,,,,,
10/1/2013,0.029545208,0.02957938,0.030407372,0.033007335,0.031505582,0.024894721,0.02943852,0.027704586,0.076708895,0.05892303,0.094447317,0.165121521,0.053100538,0.122543461,0.070136405,0.032121221,0.057091311,0.033723597,,,,,,,,,,,,,,,,,,
10/2/2013,0.029780729,0.029443157,0.030539925,0.032988806,0.031705837,0.025034739,0.029441729,0.027738208,0.077237597,0.059280587,0.094043074,0.164906996,0.053145499,0.122318976,0.070400826,0.032549936,0.056682703,0.032760676,,,,,,,,,,,,,,,,,,
10/3/2013,0.029751969,0.029398496,0.030541409,0.033018824,0.031544205,0.024969125,0.029220574,0.027600155,0.077375838,0.059066997,0.093960879,0.164872475,0.052942896,0.122329083,0.070324768,0.032573179,0.057149645,0.033359484,,,,,,,,,,,,,,,,,,
10/4/2013,0.030545453,0.030826018,0.030657676,0.034076974,0.031369164,0.026580462,0.030412141,0.029170033,0.078758871,0.059774443,0.092073213,0.159561216,0.049837362,0.11389813,0.074129925,0.029277518,0.064560656,0.034490744,,,,,,,,,,,,,,,,,,
10/7/2013,0.03075093,0.030702283,0.030780868,0.034257588,0.031495312,0.026585061,0.030225028,0.029062358,0.079174546,0.059918158,0.091656103,0.159345592,0.049940438,0.113597266,0.074221366,0.029262526,0.064727684,0.034296893,,,,,,,,,,,,,,,,,,
10/8/2013,0.03055019,0.030699967,0.030543044,0.034255004,0.031293848,0.026461831,0.029949568,0.028931352,0.079236673,0.059555332,0.092211488,0.159303824,0.050143362,0.113709948,0.07402166,0.029364788,0.065172962,0.034595159,,,,,,,,,,,,,,,,,,
